Id,Label,type,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,stat_inf_class,clustering,triangles,eigencentrality
Single Wire Hook Ivory Heart,Single Wire Hook Ivory Heart,Product,86,7039,5,0.473646,0.49315,0.000018,0.00516,0.00516,0.000138,0,5,83,0.772914,2825,0.08749
Vintage Keepsake Box Paris Days,Vintage Keepsake Box Paris Days,Product,14,797,5,0.446615,0.463463,0,0.00101,0.00101,0.000064,0,14,77,0.989011,90,0.017302
Red Metal Beach Spade,Red Metal Beach Spade,Product,255,21601,4,0.505921,0.53687,0.000018,0.017621,0.017621,0.000239,0,11,196,0.849498,27511,0.298216
Wall Art Dolly Girl,Wall Art Dolly Girl,Product,28,5272,5,0.419308,0.441347,0.000003,0.000749,0.000749,0.00015,0,5,516,0.732804,277,0.012958
Red Polkadot Beaker,Red Polkadot Beaker,Product,252,29979,4,0.501154,0.533512,0.000504,0.011654,0.011654,0.000455,0,14,484,0.475653,15043,0.199319
Toybox Wrap,Toybox Wrap,Product,56,6510,4,0.429112,0.45408,0.000004,0.002222,0.002222,0.000116,0,6,684,0.681169,1049,0.037754
Pink Blue Felt Craft Trinket Box,Pink Blue Felt Craft Trinket Box,Product,891,168468,4,0.587731,0.663821,0.001246,0.044688,0.044688,0.001495,0,11,201,0.47448,188129,0.755609
Pack Of 72 Skull Cake Cases,Pack Of 72 Skull Cake Cases,Product,1023,237051,4,0.608168,0.690266,0.001922,0.046901,0.046901,0.002087,0,7,672,0.394925,206448,0.794911
4 Ivory Dinner Candles Silver Flock,4 Ivory Dinner Candles Silver Flock,Product,44,2757,5,0.471248,0.485924,0.000004,0.003531,0.003531,0.000084,0,5,641,0.947146,896,0.060154
Metal Sign Her Dinner Is Served,Metal Sign Her Dinner Is Served,Product,41,8277,5,0.463454,0.48002,0.000005,0.002029,0.002029,0.000131,0,7,115,0.603659,495,0.03476
Dinosaur Keyrings Assorted,Dinosaur Keyrings Assorted,Product,403,43083,4,0.522978,0.566257,0.00028,0.022507,0.022507,0.000459,0,14,835,0.614856,49558,0.382274
Airline Bag Vintage Tokyo 78,Airline Bag Vintage Tokyo 78,Product,643,53980,4,0.555413,0.615631,0.000526,0.033586,0.033586,0.000584,0,14,374,0.542565,111987,0.569523
Pack Of 12 Vintage Leaf Tissues,Pack Of 12 Vintage Leaf Tissues,Product,155,19460,4,0.48683,0.51132,0.000004,0.01042,0.01042,0.000214,0,16,822,0.867114,10349,0.17602
3 Raffia Ribbons 50'S Christmas,3 Raffia Ribbons 50'S Christmas,Product,546,60083,4,0.539098,0.594206,0.000224,0.030085,0.030085,0.000588,0,16,851,0.621864,92524,0.508369
Single Wire Hook Pink Heart,Single Wire Hook Pink Heart,Product,23,2477,5,0.435276,0.455225,0,0.001241,0.001241,0.00008,0,7,83,1,253,0.020992
Paper Bunting Vintage Paisley,Paper Bunting Vintage Paisley,Product,245,23133,4,0.504355,0.534376,0.000018,0.016679,0.016679,0.000248,0,7,887,0.862462,25779,0.282271
Heart Decoration Rustic Hanging,Heart Decoration Rustic Hanging,Product,897,109434,4,0.591332,0.666315,0.004337,0.038025,0.038025,0.001287,0,14,16,0.36092,145038,0.647993
Feather Pen Hot Pink,Feather Pen Hot Pink,Product,675,70196,4,0.558748,0.621706,0.000835,0.034632,0.034632,0.000735,0,14,665,0.517411,117698,0.586755
Set Of 6 Cake Chopsticks,Set Of 6 Cake Chopsticks,Product,156,11158,4,0.494591,0.516756,0.000004,0.010521,0.010521,0.000158,0,14,118,0.876013,10591,0.179157
Green Geisha Girl,Green Geisha Girl,Product,1,52,5,0.34994,0.362075,0,0.000035,0.000035,0.000058,0,14,775,0,0,0.000623
Mistletoe Heart Wreath Green,Mistletoe Heart Wreath Green,Product,200,15197,4,0.491698,0.52037,0.000142,0.012006,0.012006,0.000203,0,16,47,0.759296,15110,0.203097
Pencil Case Life Is Beautiful,Pencil Case Life Is Beautiful,Product,62,4091,4,0.477727,0.492965,0,0.004784,0.004784,0.000092,0,14,711,0.948176,1793,0.081414
Fawn And Mushroom Greeting Card,Fawn And Mushroom Greeting Card,Product,1,54,5,0.395988,0.415221,0,0.000093,0.000093,0.000057,0,21,871,0,0,0.001587
Round Snack Boxes Set Of4 Woodland,Round Snack Boxes Set Of4 Woodland,Product,1046,267589,4,0.609021,0.69356,0.002373,0.046956,0.046956,0.002353,0,7,286,0.378616,206927,0.796089
Jumbo Bag Baroque Black White,Jumbo Bag Baroque Black White,Product,963,198848,4,0.600184,0.678914,0.00131,0.046049,0.046049,0.00176,0,21,19,0.428391,198432,0.779678
Essential Balm 35g Tin In Envelope,Essential Balm 35g Tin In Envelope,Product,2,106,5,0.406425,0.426138,0,0.000174,0.000174,0.000058,0,11,872,1,1,0.002958
Modern Floral Stationery Set,Modern Floral Stationery Set,Product,1068,119714,4,0.614333,0.698772,0.002768,0.046421,0.046421,0.001247,0,14,321,0.358292,204147,0.78874
Caravan Square Tissue Box,Caravan Square Tissue Box,Product,154,14416,4,0.493374,0.515637,0.00003,0.009713,0.009713,0.000205,0,14,65,0.708853,8351,0.165362
Spaceboy Mini Backpack,Spaceboy Mini Backpack,Product,330,38221,4,0.505725,0.546303,0.000088,0.018995,0.018995,0.000379,0,7,452,0.688091,37353,0.32117
Large Stripes Chocolate Gift Bag,Large Stripes Chocolate Gift Bag,Product,45,6227,5,0.465357,0.481766,0.000008,0.002185,0.002185,0.000129,0,7,656,0.862626,854,0.037575
Adult Apron Apple Delight,Adult Apron Apple Delight,Product,90,6481,5,0.473732,0.493854,0.000006,0.005163,0.005163,0.000115,0,21,136,0.786017,3148,0.087934
Green Diamante Pen In Gift Box,Green Diamante Pen In Gift Box,Product,26,1538,5,0.427774,0.448862,0,0.001238,0.001238,0.000075,0,14,858,1,325,0.02144
Flower Fairy Incense Bouquet,Flower Fairy Incense Bouquet,Product,31,1612,5,0.385903,0.408212,0,0.000352,0.000352,0.000091,0,14,322,1,465,0.006581
Travel Card Wallet Transport,Travel Card Wallet Transport,Product,450,50524,4,0.528922,0.575947,0.000096,0.027649,0.027649,0.000483,0,6,390,0.711992,71929,0.466962
Clear Love Bird T-Light Holder,Clear Love Bird T-Light Holder,Product,10,590,5,0.440054,0.457368,0,0.000682,0.000682,0.000064,0,14,775,1,45,0.011751
Origami Rose Incense In Tube,Origami Rose Incense In Tube,Product,39,3999,5,0.424914,0.448235,0.000015,0.000513,0.000513,0.000144,0,14,322,0.717949,532,0.00946
Pink Scottie Dog W Flower Pattern,Pink Scottie Dog W Flower Pattern,Product,4,314,5,0.39012,0.409107,0,0.000176,0.000176,0.00007,0,14,775,0.833333,5,0.00305
More Butter Metal Sign,More Butter Metal Sign,Product,130,10454,5,0.488564,0.509523,0.000038,0.007183,0.007183,0.000164,0,5,765,0.630531,5287,0.122479
Cream Sweetheart Mini Chest,Cream Sweetheart Mini Chest,Product,256,24933,4,0.502023,0.534376,0.000419,0.015069,0.015069,0.000325,0,5,671,0.69185,22582,0.255436
Pack Of 12 London Tissues,Pack Of 12 London Tissues,Product,982,179854,4,0.601848,0.682112,0.00142,0.046546,0.046546,0.001605,0,7,96,0.420306,202449,0.788182
Kittens Design Flannel,Kittens Design Flannel,Product,80,5007,4,0.48179,0.498209,0,0.005953,0.005953,0.000101,0,14,754,0.946203,2990,0.101393
Pink Happy Birthday Bunting,Pink Happy Birthday Bunting,Product,299,30586,4,0.50819,0.544001,0.000153,0.018191,0.018191,0.000321,0,7,771,0.724181,32263,0.307941
Regency Tea Plate Pink,Regency Tea Plate Pink,Product,637,87427,4,0.553291,0.613744,0.000458,0.033849,0.033849,0.000808,0,7,226,0.544721,110342,0.572807
Red Metal Box Top Secret,Red Metal Box Top Secret,Product,131,11944,5,0.486013,0.507732,0.000012,0.009429,0.009429,0.000165,0,21,195,0.881856,7509,0.15976
Woodland Small Red Felt Heart,Woodland Small Red Felt Heart,Product,57,5675,5,0.468705,0.48586,0.000786,0.002956,0.002956,0.000189,0,16,610,0.620301,990,0.050493
Pastel Colour Honeycomb Fan,Pastel Colour Honeycomb Fan,Product,125,9730,5,0.479397,0.502552,0.000029,0.006132,0.006132,0.000163,0,14,727,0.620129,4806,0.104721
Tea Time Kitchen Apron,Tea Time Kitchen Apron,Product,57,4094,5,0.473646,0.489601,0.000001,0.003936,0.003936,0.000094,0,7,510,0.897243,1432,0.067055
Mini Jigsaw Go To The Fair,Mini Jigsaw Go To The Fair,Product,38,3230,4,0.450009,0.469334,0,0.00228,0.00228,0.000084,0,11,367,0.907539,638,0.038627
Cubic Mug Flock Pink On Brown,Cubic Mug Flock Pink On Brown,Product,1,59,5,0.346404,0.357003,0,0.000039,0.000039,0.000057,0,14,881,0,0,0.000669
Pink Diner Wall Clock,Pink Diner Wall Clock,Product,17,1476,5,0.427213,0.447295,0,0.000955,0.000955,0.000075,0,7,809,0.963235,131,0.016188
Chocolate Calculator,Chocolate Calculator,Product,318,23719,4,0.513801,0.550013,0.000019,0.021209,0.021209,0.000255,0,11,541,0.819515,41306,0.35826
Blue Coat Rack Paris Fashion,Blue Coat Rack Paris Fashion,Product,46,3401,5,0.464942,0.481479,0.000057,0.00261,0.00261,0.000117,0,5,156,0.736232,762,0.044508
Tea Bag Plate Red Retrospot,Tea Bag Plate Red Retrospot,Product,939,127222,4,0.595113,0.67351,0.001275,0.045884,0.045884,0.001169,0,7,678,0.448247,197404,0.776386
Christmas Toilet Roll,Christmas Toilet Roll,Product,572,60539,4,0.547134,0.602008,0.000191,0.032966,0.032966,0.000584,0,16,895,0.652621,106577,0.556703
Musical Zinc Heart Decoration,Musical Zinc Heart Decoration,Product,568,60095,4,0.54405,0.599802,0.00036,0.031125,0.031125,0.000606,0,16,278,0.607006,97745,0.526252
Blue Paper Parasol,Blue Paper Parasol,Product,22,1658,5,0.435786,0.455737,0,0.001071,0.001071,0.000084,0,7,796,0.887446,205,0.018202
Bull Dog Bottle Top Wall Clock,Bull Dog Bottle Top Wall Clock,Product,1,76,5,0.34186,0.351541,0,0.000042,0.000042,0.000058,0,5,884,0,0,0.000697
Vintage Bead Notebook,Vintage Bead Notebook,Product,22,1225,4,0.445622,0.463642,0,0.001363,0.001363,0.000069,0,14,407,0.995671,230,0.023308
Glass Beurre Dish,Glass Beurre Dish,Product,71,5376,5,0.475808,0.492863,0.000115,0.005052,0.005052,0.000134,0,5,379,0.876459,2178,0.086014
Magic Tree -Paper Flowers,Magic Tree -Paper Flowers,Product,194,16539,4,0.496665,0.523024,0.000009,0.012824,0.012824,0.000197,0,7,830,0.828107,15503,0.217121
Black Tea Towel Classic Design,Black Tea Towel Classic Design,Product,123,8349,5,0.484477,0.505654,0.000019,0.005403,0.005403,0.000152,0,14,5,0.679861,5101,0.093351
Scandinavian Reds Ribbons,Scandinavian Reds Ribbons,Product,848,100341,4,0.582477,0.655762,0.001353,0.043515,0.043515,0.000951,0,16,582,0.498045,178862,0.735435
Vintage Christmas Cake Frill,Vintage Christmas Cake Frill,Product,329,50149,4,0.507399,0.547327,0.000059,0.019714,0.019714,0.000472,0,16,236,0.739047,39876,0.333014
Daisies Honeycomb Garland,Daisies Honeycomb Garland,Product,57,3629,4,0.476765,0.49159,0.000017,0.004248,0.004248,0.000099,0,14,888,0.887218,1416,0.072583
Photo Clip Line,Photo Clip Line,Product,7,397,5,0.424845,0.443873,0,0.000598,0.000598,0.00006,0,11,891,1,21,0.010119
Assorted Creepy Crawlies,Assorted Creepy Crawlies,Product,133,13771,4,0.48295,0.505596,0.000025,0.007785,0.007785,0.000186,0,11,243,0.774462,6696,0.132176
Circus Parade Lunch Box,Circus Parade Lunch Box,Product,713,129092,4,0.56031,0.627206,0.00064,0.035641,0.035641,0.001135,0,7,846,0.496876,126121,0.603281
Ceramic Strawberry Trinket Tray,Ceramic Strawberry Trinket Tray,Product,19,1073,5,0.454641,0.47051,0,0.001467,0.001467,0.000068,0,14,775,1,171,0.025181
Ribbon Reel Polkadots,Ribbon Reel Polkadots,Product,216,24041,4,0.496759,0.525934,0.00003,0.01373,0.01373,0.000256,0,7,636,0.790353,18352,0.232379
Paper Bunting Vintage Party,Paper Bunting Vintage Party,Product,75,6196,5,0.458561,0.480807,0.00001,0.003331,0.003331,0.000122,0,11,597,0.716396,1988,0.056686
Wooden Tree Christmas Scandinavian,Wooden Tree Christmas Scandinavian,Product,729,106699,4,0.564925,0.631427,0.000847,0.036681,0.036681,0.001042,0,16,172,0.506265,133972,0.621842
Glitter Christmas Tree With Bells,Glitter Christmas Tree With Bells,Product,203,15341,4,0.495437,0.52312,0.000016,0.013279,0.013279,0.000193,0,16,76,0.898649,18425,0.224449
Set 3 Wicker Oval Baskets W Lids,Set 3 Wicker Oval Baskets W Lids,Product,16,2126,5,0.370803,0.389537,0.000002,0.000387,0.000387,0.000082,0,5,133,0.875,105,0.006667
Save The Planet Cotton Tote Bag,Save The Planet Cotton Tote Bag,Product,250,19124,4,0.503964,0.534983,0.000184,0.015151,0.015151,0.000272,0,14,766,0.726683,22618,0.257633
Large Bonne Jam Jar T-Light Holder,Large Bonne Jam Jar T-Light Holder,Product,2,124,5,0.355283,0.368355,0,0.000059,0.000059,0.000067,0,5,569,1,1,0.001011
Christmas Retrospot Star Wood,Christmas Retrospot Star Wood,Product,417,41535,4,0.526571,0.570446,0.00007,0.02553,0.02553,0.000412,0,16,606,0.745411,64654,0.431286
Set Of 4 Napkin Charms 3 Keys,Set Of 4 Napkin Charms 3 Keys,Product,14,851,5,0.422366,0.442274,0.000749,0.000327,0.000327,0.000131,0,14,260,0.549451,50,0.00584
White Bell Honeycomb Paper,White Bell Honeycomb Paper,Product,122,9976,5,0.483578,0.504918,0.000013,0.008186,0.008186,0.000151,0,16,363,0.816962,6030,0.138998
Christmas Hanging Tree With Bell,Christmas Hanging Tree With Bell,Product,182,20030,4,0.494873,0.52005,0.000061,0.009954,0.009954,0.00026,0,16,288,0.683747,11262,0.169045
Hanging Wood And Felt Flower,Hanging Wood And Felt Flower,Product,154,18844,5,0.492814,0.515311,0.000177,0.00681,0.00681,0.000303,0,14,664,0.528902,6231,0.117151
Red Baby Bunting,Red Baby Bunting,Product,190,15393,4,0.496192,0.522001,0.000005,0.013521,0.013521,0.000185,0,7,46,0.876246,15733,0.229065
Feltcraft Girl Nicole Kit,Feltcraft Girl Nicole Kit,Product,75,6804,5,0.47356,0.491647,0.000001,0.005296,0.005296,0.000117,0,11,478,0.945946,2625,0.089861
Miniature Antique Rose Hook Ivory,Miniature Antique Rose Hook Ivory,Product,292,26148,4,0.511381,0.544928,0.000071,0.018763,0.018763,0.000287,0,5,865,0.790378,33580,0.31727
Blue Voile Lampshade,Blue Voile Lampshade,Product,4,206,5,0.361995,0.37681,0,0.000114,0.000114,0.000059,0,21,825,1,6,0.001951
6 Gift Tags Vintage Christmas,6 Gift Tags Vintage Christmas,Product,733,109631,4,0.563947,0.631683,0.000364,0.0388,0.0388,0.000979,0,16,320,0.546523,146620,0.655389
Botanical Gardens Wall Clock,Botanical Gardens Wall Clock,Product,6,761,6,0.269187,0.27665,0,0,0,0.000152,0,5,757,1,15,0.000118
Set Of 3 Bird Light Pink Feather,Set Of 3 Bird Light Pink Feather,Product,440,35242,4,0.529998,0.575307,0.000634,0.024741,0.024741,0.000429,0,14,681,0.630193,60864,0.419389
Small Red Babushka Notebook,Small Red Babushka Notebook,Product,627,63006,4,0.553173,0.612337,0.001645,0.034283,0.034283,0.000682,0,11,652,0.577312,113298,0.579721
Porcelain T-Light Holders Assorted,Porcelain T-Light Holders Assorted,Product,136,9788,4,0.490034,0.511064,0.000002,0.009401,0.009401,0.000141,0,16,386,0.923312,8476,0.159206
Pens Assorted Funny Face,Pens Assorted Funny Face,Product,685,90695,4,0.559588,0.623433,0.004049,0.028693,0.028693,0.001175,0,14,318,0.36195,84794,0.49006
Pantry Chopping Board,Pantry Chopping Board,Product,31,8515,5,0.438057,0.458755,0,0.002,0.002,0.000126,0,7,115,0.888172,413,0.033819
Decoration Wobbly Chicken,Decoration Wobbly Chicken,Product,71,7745,5,0.468536,0.487618,0.000013,0.002162,0.002162,0.000163,0,14,866,0.579074,1439,0.037745
Pink/Yellow Flowers Handbag,Pink/Yellow Flowers Handbag,Product,11,770,5,0.37911,0.397819,0,0.000235,0.000235,0.000068,0,14,258,1,55,0.00424
Silk Purse Babushka Blue,Silk Purse Babushka Blue,Product,3,260,5,0.380438,0.399162,0.000002,0.000098,0.000098,0.000089,0,14,81,0.666667,2,0.001676
Recycled Acapulco Mat Green,Recycled Acapulco Mat Green,Product,22,2130,5,0.453217,0.469903,0.000012,0.00149,0.00149,0.000128,0,7,388,0.809524,187,0.025477
Set Of 16 Vintage Black Cutlery,Set Of 16 Vintage Black Cutlery,Product,6,361,5,0.403656,0.423497,0,0.00026,0.00026,0.000062,0,14,775,0.866667,13,0.004514
Poste France Cushion Cover,Poste France Cushion Cover,Product,22,1745,5,0.456552,0.472077,0,0.001313,0.001313,0.000082,0,16,818,0.848485,196,0.022386
Lipstick Pen Baby Pink,Lipstick Pen Baby Pink,Product,190,14940,4,0.498756,0.523791,0.000003,0.013502,0.013502,0.000183,0,16,495,0.917906,16481,0.228525
Childrens Cutlery Polkadot Green,Childrens Cutlery Polkadot Green,Product,248,32846,5,0.502023,0.533378,0.000058,0.015354,0.015354,0.000332,0,21,573,0.745037,22819,0.260423
French Enamel Pot W Lid,French Enamel Pot W Lid,Product,42,2568,5,0.468536,0.483813,0.000077,0.002616,0.002616,0.000097,0,14,345,0.662021,570,0.04484
Fairy Cake Design Umbrella,Fairy Cake Design Umbrella,Product,14,894,5,0.460099,0.474041,0,0.001023,0.001023,0.000065,0,21,388,0.978022,89,0.017625
Folkart Star Christmas Decorations,Folkart Star Christmas Decorations,Product,503,61049,4,0.535773,0.586787,0.000325,0.026717,0.026717,0.000631,0,16,76,0.589032,74367,0.452389
Biscuit Tin Vintage Christmas,Biscuit Tin Vintage Christmas,Product,467,54688,4,0.526784,0.576874,0.000106,0.027915,0.027915,0.000506,0,16,23,0.709533,77205,0.471047
Box Of 6 Mini 50'S Crackers,Box Of 6 Mini 50'S Crackers,Product,550,80973,4,0.537985,0.594014,0.000335,0.030076,0.030076,0.000747,0,16,244,0.601643,90833,0.508062
Set 36 Colouring Pencils Doily,Set 36 Colouring Pencils Doily,Product,345,42989,4,0.512186,0.552219,0.000074,0.021487,0.021487,0.000418,0,16,618,0.768369,45595,0.362937
Tropical Passport Cover,Tropical Passport Cover,Product,54,3438,5,0.477902,0.492255,0.000026,0.003311,0.003311,0.000104,0,14,826,0.772187,1105,0.05715
Jumbo Bag Dolly Girl Design,Jumbo Bag Dolly Girl Design,Product,668,104196,4,0.556481,0.619372,0.000573,0.034913,0.034913,0.000943,0,21,821,0.532117,118544,0.591317
Childrens Cutlery Retrospot Red,Childrens Cutlery Retrospot Red,Product,517,96034,4,0.534345,0.587682,0.000248,0.027849,0.027849,0.000852,0,21,584,0.589095,78577,0.47138
Painted Metal Star With Holly Bells,Painted Metal Star With Holly Bells,Product,235,26333,4,0.500096,0.53057,0.00009,0.013311,0.013311,0.000314,0,16,622,0.708893,19491,0.225861
Set/6 Fruit Salad Paper Plates,Set/6 Fruit Salad Paper Plates,Product,189,23033,5,0.493094,0.520139,0.00064,0.009713,0.009713,0.000343,0,14,369,0.5846,10386,0.165874
Set Of 4 Napkin Charms Stars,Set Of 4 Napkin Charms Stars,Product,6,525,5,0.366526,0.382521,0,0.000095,0.000095,0.000073,0,5,260,0.666667,10,0.001688
Gardenia 1 Wick Morris Boxed Candle,Gardenia 1 Wick Morris Boxed Candle,Product,2,104,6,0.316762,0.322154,0,0.000002,0.000002,0.000071,0,17,29,0,0,0.000072
36 Pencils Tube Red Retrospot,36 Pencils Tube Red Retrospot,Product,744,107475,4,0.566276,0.634273,0.000543,0.038759,0.038759,0.000961,0,7,97,0.521071,144022,0.655519
Bag 125g Swirly Marbles,Bag 125g Swirly Marbles,Product,613,76054,4,0.549789,0.608723,0.000494,0.03389,0.03389,0.000722,0,11,687,0.587974,110291,0.57294
Set/3 Rose Candle In Jewelled Box,Set/3 Rose Candle In Jewelled Box,Product,29,2134,5,0.462795,0.477641,0.000007,0.001634,0.001634,0.0001,0,5,379,0.743842,302,0.028073
Retro Plastic Polka Tray,Retro Plastic Polka Tray,Product,87,8337,4,0.480723,0.498145,0.00002,0.005433,0.005433,0.000151,0,5,22,0.737503,2759,0.092512
Paper Pocket Traveling Fan,Paper Pocket Traveling Fan,Product,322,39563,4,0.516961,0.552251,0.000537,0.017972,0.017972,0.000486,0,14,277,0.609431,31496,0.305162
Box Of 9 Pebble Candles,Box Of 9 Pebble Candles,Product,9,701,5,0.446386,0.462164,0,0.000658,0.000658,0.000063,0,5,225,0.972222,35,0.011248
Love Heart Pocket Warmer,Love Heart Pocket Warmer,Product,217,19443,4,0.502798,0.529995,0.000409,0.010786,0.010786,0.000314,0,14,195,0.563748,13212,0.184667
Green Goose Feather Christmas Tree,Green Goose Feather Christmas Tree,Product,1,53,5,0.332525,0.339102,0,0.00002,0.00002,0.000058,0,14,902,0,0,0.000345
Pantry Apple Corer,Pantry Apple Corer,Product,67,7894,5,0.46736,0.486211,0,0.004021,0.004021,0.000124,0,11,749,0.923112,2041,0.068228
Felt Farm Animal White Bunny,Felt Farm Animal White Bunny,Product,158,14491,4,0.492628,0.515637,0.000085,0.006987,0.006987,0.000241,0,14,260,0.637507,7907,0.120668
Polyester Filler Pad 40x40cm,Polyester Filler Pad 40x40cm,Product,41,3200,4,0.46938,0.484235,0.000033,0.002524,0.002524,0.000125,0,5,825,0.652439,535,0.043221
Potting Shed Tea Mug,Potting Shed Tea Mug,Product,354,32075,4,0.51871,0.557496,0.000114,0.021798,0.021798,0.000345,0,5,720,0.722364,45134,0.36879
Beaded Crystal Heart Green Large,Beaded Crystal Heart Green Large,Product,78,6534,5,0.473388,0.492063,0.000024,0.002987,0.002987,0.000146,0,14,436,0.543124,1631,0.051487
Magnets Pack Of 4 Vintage Labels,Magnets Pack Of 4 Vintage Labels,Product,256,21775,4,0.505627,0.536966,0.000449,0.011255,0.011255,0.000331,0,14,761,0.475674,15526,0.193476
Bread Bin Diner Style Ivory,Bread Bin Diner Style Ivory,Product,123,9812,5,0.480369,0.502808,0.000016,0.008275,0.008275,0.000155,0,7,56,0.815141,6116,0.140536
Aluminium Stamped Heart,Aluminium Stamped Heart,Product,39,2950,5,0.464528,0.480423,0.000007,0.0025,0.0025,0.000102,0,5,523,0.840756,623,0.042542
Red Retrospot Butter Dish,Red Retrospot Butter Dish,Product,124,12252,4,0.480369,0.502878,0.00001,0.00729,0.00729,0.000166,0,7,470,0.781012,5956,0.123788
Butterflies Stickers,Butterflies Stickers,Product,222,15308,4,0.502507,0.530507,0.000803,0.012875,0.012875,0.000261,0,14,176,0.698585,17137,0.21944
